,tweet_id,author,DT,NN,IN,:,WP,MD,VB,NNS,WDT,PRP$,JJR,.,RB,JJ,",",NNP,VBD,VBG,``,'',PRP,VBP,EX,VBZ,TO,VBN,WRB,CD,HYPH,NFP,ADD,RP,CC,LS,-RRB-,NNPS,JJS,-LRB-,$,SYM,POS,XX,RBR,FW,PDT,RBS,UH,WP$
3806,706152400982179845,realDonaldTrump,0.06666666666666667,0.008888888888888889,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.008888888888888889,0.0,0.008888888888888889,0.0,0.008888888888888889,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3807,706150457396170753,realDonaldTrump,0.04,0.04,1.024e-05,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.0,0.0032,0.00019199999999999998,0.04,0.04,5.12e-07,0.04,0.0,0.0,0.0,0.0032,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3808,706127055285391361,realDonaldTrump,0.00015241579027587256,0.0027434842249657062,0.0027434842249657062,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0027434842249657062,0.0,0.037037037037037035,0.0,0.00015241579027587256,0.0027434842249657062,0.037037037037037035,0.0027434842249657062,0.0027434842249657062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027434842249657062,0.0,0.0027434842249657062,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3809,706119343289962496,realDonaldTrump,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
3810,705963367647698944,realDonaldTrump,0.0,0.006920415224913495,0.006920415224913495,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.006920415224913495,0.058823529411764705,0.0,0.058823529411764705,4.7892146885214497e-05,0.0,0.058823529411764705,0.0,0.0,0.006920415224913495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3811,705946245290987520,realDonaldTrump,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,3.104606615295776e-05,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3812,705903554377052162,realDonaldTrump,0.0,1.707533638412677e-05,0.00028174305033809165,0.045454545454545456,0.0,0.0,0.004132231404958678,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.004132231404958678,1.707533638412677e-05,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3813,705874162372517888,realDonaldTrump,0.0,0.006920415224913495,0.006920415224913495,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.006920415224913495,0.058823529411764705,0.0,0.058823529411764705,4.7892146885214497e-05,0.0,0.058823529411764705,0.0,0.0,0.006920415224913495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3814,705793784093745153,realDonaldTrump,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,5e-05,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3815,705731821489807364,realDonaldTrump,3.814697265625e-06,1.4901161193847656e-07,0.0,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1552734375e-05,0.03125,1.4901161193847656e-07,0.001953125,0.001953125,0.0,0.0,0.001953125,0.0,0.001953125,0.0,0.0,3.814697265625e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3816,705731353308962816,realDonaldTrump,0.00021701388888888888,1.2056327160493826e-05,0.041666666666666664,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,1.2056327160493826e-05,0.0,0.041666666666666664,0.0,6.279337062757202e-07,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003472222222222222,0.0
3817,705624889282068480,realDonaldTrump,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.03125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3818,705611414128500736,realDonaldTrump,0.006920415224913495,4.7892146885214497e-05,0.006920415224913495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,1.705907939123252e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3819,705565746676551680,realDonaldTrump,0.03125,2.0372681319713593e-10,0.0,0.001953125,0.0,0.0,0.001953125,0.0,0.03125,0.001953125,0.0,0.001953125,1.4901161193847656e-07,0.03125,0.03125,0.001953125,9.1552734375e-05,0.0,0.0,0.0,0.03125,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3820,705424888945836032,realDonaldTrump,0.038461538461538464,0.038461538461538464,4.2082667866078815e-07,0.0,0.0,0.038461538461538464,0.00017068730086481566,0.002958579881656805,0.0,0.038461538461538464,0.0,0.00017068730086481566,0.002958579881656805,0.038461538461538464,0.0,0.002958579881656805,0.0,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3821,705413209365323776,realDonaldTrump,0.0625,0.0,0.000732421875,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0078125,0.0625,0.0,0.0,3.5762786865234375e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
